#1
double tab1(181,14)
157	44267.35	3	2	0	69.5	72.84	83.44	52.6	232.86	159.05	47.00403113	30.77410665	77.77813778
158	44267.35	3	2	0	69.4	72.77	82.2	52.4	228.2	150.97	47.11700264	30.71453615	77.83153879
159	44267.35	3	2	0	69.5	72.68	80.38	52.6	234.05	155.16	47.57850708	30.83883158	78.41733865
160	44267.35	3	2	0	69.6	72.61	79.15	53	232.81	158.38	47.27222557	31.0095413	78.28176687
161	44267.35	3	2	0	69.8	72.56	77.92	53	231.57	157.72	46.94750276	30.62730668	77.57480943
162	44267.35	3	2	0	69.9	72.5	77.29	53	198.69	142.52	47.18820026	30.00109713	77.18929738
163	44267.35	3	2	0	70.1	72.44	76.26	52.9	198.81	146.82	46.83776188	30.26681704	77.10457893
164	44267.35	3	2	0	70.1	72.39	75.89	53.2	160.38	129.38	46.52890503	29.8600307	76.38893573
165	44267.35	3	2	0	70.2	72.29	75.26	53.9	157.72	129.07	46.87249668	30.06676583	76.93926252
166	44267.35	3	2	0	70.2	72.26	74.76	54.6	141.49	123.14	46.47717302	30.16554888	76.6427219
167	44267.36	3	2	0	70.2	72.18	74.21	54.5	143.26	93.93	46.25604203	29.88658838	76.14263041
168	44267.36	3	2	0	70.3	72.17	73.82	54.5	137.06	105.54	46.60899288	30.19614957	76.80514244
169	44267.36	3	2	0	70.3	72.09	73.24	54	133.05	63.08	46.53225888	29.90170763	76.43396651
170	44267.36	3	2	0	70.3	72.04	72.82	53.7	122.31	67.43	46.19357309	29.31082823	75.50440133
171	44267.36	3	2	0	70.3	71.98	72.22	53.4	127.68	70.8	46.74753578	29.68102768	76.42856347
172	44267.36	3	2	0	70.3	71.97	71.72	53.8	135.59	59.8	46.59903939	29.60826334	76.20730273
173	44267.36	3	2	0	70.4	71.95	71.37	54.1	130.04	65.43	46.50970578	29.49322898	76.00293477
174	44267.36	3	2	0	70.4	71.89	70.84	54.6	136.12	62.26	46.27935238	29.73338938	76.01274177
175	44267.36	3	2	0	70.4	71.89	70.41	54.8	136.71	62.72	45.98493683	29.85717274	75.84210958
176	44267.36	3	2	0	70.4	71.88	70.04	54.8	137.71	60.88	46.33109877	29.71674967	76.04784843
177	44267.36	3	2	0	70.5	71.88	69.72	54.7	135.47	62.21	46.57951126	29.68641348	76.26592474
178	44267.36	3	2	0	70.5	71.89	69.24	54.7	141.08	57.5	46.49523338	29.23517751	75.73041089
179	44267.36	3	2	0	70.5	71.89	68.97	54.7	132.81	66.91	46.43906069	29.28161138	75.72067207
180	44267.36	3	2	0	70.5	71.91	68.69	55.2	135.88	62.46	46.32119488	29.43620838	75.75740326
