datetime,/x1ab_all/Processed Data/X1A/1A-El-Power Outlets,/x1ab_all/Processed Data/X1A/1A-Th-TotalHVAC,/x1ab_all/Processed Data/X1A/1A-Th-Chilled Water,/x1ab_all/Processed Data/X1A/1A-Th-Envelope,/x1ab_all/Processed Data/X1A/1A-RoomT,/x1ab_all/Processed Data/X1A/1A-Th-Hot Water,/x1ab_all/Processed Data/X1A/1A-El-Light,/x1ab_all/Processed Data/X1A/1A-SlabT
2019-12-29 17:00:00,3.1479030499999987,633.3454385142534,-0.12605581294984083,-638.5797992642533,19.81083029166666,171.3056223355365,2.0864577,19.924495550000003
2019-12-29 17:05:00,3.2135748250000002,647.4061221150982,-0.03566248644352263,-652.7063355400983,19.78516260416667,185.1146108348751,2.0866386,19.919660299999993
2019-12-29 17:10:00,3.1985378750000018,692.6563584136479,-0.11294262599328957,-697.9377193886479,19.769307375000004,230.16096849797458,2.0828230999999997,19.91471903333333
2019-12-29 17:15:00,3.0183452000000006,733.1409067811634,0.023756132788955938,-738.2472755894967,19.741780962500002,269.9072313483744,2.0880236083333332,19.912583908333332
2019-12-29 17:20:00,3.1808755,744.5681571653558,-0.04201484530923173,-749.8334113903559,19.73527317916667,281.9763172106651,2.0843787249999997,19.919992625000006
2019-12-29 17:25:00,3.1962644583333333,829.0705925164601,0.05444858304954719,-834.3486611497935,19.722315520833334,365.9935627334106,2.0818041750000003,19.911434224999994
2019-12-29 17:30:00,3.1147943583333326,930.4507050889974,-0.004256615603691104,-935.6490412223307,19.71110767083333,467.54989655460116,2.0835417750000005,19.911806174999988
2019-12-29 17:35:00,3.005189116666666,967.6212692268701,-0.005890761139903891,-972.7102010768701,19.7134332375,504.2429037880099,2.0837427333333336,19.911539000000005
2019-12-29 17:40:00,3.3901757083333326,1114.5220382420584,0.01316939542404543,-1119.9927639503917,19.703301699999997,651.985006288301,2.08055,19.913601966666665
2019-12-29 17:45:00,3.140149341666666,1153.5579283758764,0.03678845933055921,-1158.7832831592098,19.71765124583333,690.2678507332125,2.0852054416666665,19.922876816666665
2019-12-29 17:50:00,3.1749851166666665,1176.168060907087,-0.11792474593986975,-1181.4289132737536,19.724799462500002,713.3108975613601,2.0858672499999997,19.906207316666666
2019-12-29 17:55:00,3.1387208999999996,1186.3702796385978,0.015008666639366949,-1191.5930654469312,19.731238829166667,723.4284524552918,2.0840649083333336,19.904254058333333
2019-12-29 18:00:00,3.240200991666667,1191.509337596437,0.024395003002341393,-1196.8321919797704,19.744286020833336,728.7362014767681,2.0826533916666663,19.905101124999998
2019-12-29 18:05:00,3.248593066666667,1194.7952170637593,-0.004962878443542503,-1200.1329945387592,19.755528954166664,733.1385942505361,2.089184408333333,19.900002474999997
2019-12-29 18:10:00,3.2165875999999995,1198.54993355539,-0.06715684735107207,-1203.8539846470567,19.781697175,736.8622825860743,2.0874634916666666,19.901420641666665
2019-12-29 18:15:00,3.1838877333333335,1191.853196797268,-0.055152994616798214,-1197.1240601889347,19.806497420833338,730.1073608168848,2.0869756583333334,19.90251675
2019-12-29 18:20:00,3.2315785833333335,1093.3511772083739,-0.066246804595377,-1098.6702908083737,19.8121763875,632.9367246963025,2.0875350166666666,19.910298708333332
2019-12-29 18:25:00,3.328847858333333,1089.6177470007524,0.033943512471193635,-1095.0359212840858,19.82372615416667,628.6462864966146,2.0893264250000003,19.909617458333333
2019-12-29 18:30:00,3.2961026,1086.8023893200395,-0.05209913958735498,-1092.1868499783727,19.834808791666667,626.0116722429601,2.088358058333333,19.913629225
2019-12-29 18:35:00,3.283656016666667,1083.2279716844728,-0.013195574017224682,-1088.6021107511392,19.848754925,622.8266488668232,2.09048305,19.902515724999997
2019-12-29 18:40:00,3.3126942166666673,1080.7954608488408,-0.05875282510584579,-1086.1994910155076,19.85611005,619.8562414489468,2.09133595,19.916562216666662
2019-12-29 18:45:00,3.1826730583333345,974.0627140769982,-0.12528521609257304,-979.3351723519982,19.8610954,512.8332130180906,2.0897852166666664,19.920297275
2019-12-29 18:50:00,3.384539,960.1838347115402,-0.06448965550803797,-965.6607827282069,19.859237379166665,499.27786865871485,2.092409016666667,19.908206708333335
2019-12-29 18:55:00,3.346691808333334,940.3352404639948,-0.21723175080079216,-945.7740789639947,19.856495745833328,479.5256026897955,2.0921466916666667,19.909560824999993
2019-12-29 19:00:00,3.3788671000000003,918.2847558891706,-0.2624239066803126,-923.7516801641705,19.851928137500003,457.40275522085074,2.088057175,19.91148108333334
2019-12-29 19:05:00,3.1357922833333327,904.652775263061,-0.2278942069362005,-909.8737697297277,19.844902704166664,441.86046051166375,2.0852021833333336,19.913047599999995
2019-12-29 19:10:00,3.1801403416666667,900.697688188938,-0.27605974938301925,-905.9619744972713,19.83822374166667,438.0906224049877,2.0841459666666666,19.913923666666662
2019-12-29 19:15:00,3.2372077333333333,897.6663703959331,-0.3153130140647865,-902.9925546875997,19.829256083333334,435.5808250266645,2.088976558333333,19.910548650000006
2019-12-29 19:20:00,3.221234825000001,897.6739869017854,-0.2752704579301741,-902.9787865851188,19.829567699999995,434.47625969304886,2.0835648583333337,19.908007166666664
2019-12-29 19:25:00,3.1776533666666675,897.3417236933271,-0.22742266250366994,-902.6006034683272,19.825866320833327,434.6989579891643,2.0812264083333334,19.915272325
2019-12-29 19:30:00,3.254802974999999,932.406334404398,-0.2300557526436129,-937.7455597377314,19.816034695833338,469.16465713204155,2.084422358333333,19.91366303333334
2019-12-29 19:35:00,3.2556531916666667,965.7978470131302,-0.1586347003906863,-971.1374762464635,19.8172695625,503.12450809685424,2.0839760416666673,19.920038141666662
2019-12-29 19:40:00,3.2594274083333334,974.7462560866405,-0.310056162059666,-980.0886954866406,19.8204985375,512.3763594653668,2.0830119916666665,19.910802250000007
2019-12-29 19:45:00,3.1965395583333334,986.7786650273323,-0.2114489143745248,-992.0544063606656,19.830300574999995,523.5783135750402,2.079201775,19.91313558333333
2019-12-29 19:50:00,3.2758990666666667,987.8382965670493,-0.19517694815969047,-993.1959508837159,19.830712479166664,524.950370990209,2.08175525,19.91656700833334
2019-12-29 19:55:00,3.249895883333334,976.5010359596803,-0.3028213542395367,-981.833459226347,19.8306797875,513.4104686722532,2.0825273833333333,19.904715850000013
2019-12-29 20:00:00,3.2459555250000007,1070.935884219362,-0.21786329476960642,-1076.2637787776953,19.822134950000002,608.1424434224648,2.0819390333333336,19.90695907500001
2019-12-29 20:05:00,3.1930037,1061.8740057728508,-0.22808871609996828,-1067.159287681184,19.83942540416667,599.7362195722841,2.0922782083333327,19.913258499999994
2019-12-29 20:10:00,3.1794324166666663,1073.1188917976958,-0.15181598463013102,-1078.3870246810293,19.845332379166663,611.0970636156594,2.088700466666667,19.91764609166667
2019-12-29 20:15:00,3.2321891,1081.781448084088,-0.1616554878711688,-1087.1021090424215,19.8479444125,620.0624116052926,2.0884718583333326,19.916466516666663
2019-12-29 20:20:00,3.2792854999999994,1087.9355909572173,-0.20036721822059575,-1093.3049395322173,19.84436185,627.0018042004378,2.0900630749999998,19.90570831666667
2019-12-29 20:25:00,3.2190053416666666,1094.3921597915337,-0.07346072138777637,-1099.7018908498671,19.856251604166673,633.1568113129215,2.090725716666667,19.90979215000001
2019-12-29 20:30:00,3.2282096000000005,1094.068022129482,-0.16601595618615264,-1099.3839574878152,19.85710805,631.5735454773347,2.0877257583333333,19.91683458333332
