,time,AHU: MAT,AHU: RAT,VAV: Core Zone Discharge Air Temperature,VAV: North Zone Discharge Air Temperature,VAV: South Zone Discharge Air Temperature,VAV: Core Zone Airflow Rate,VAV: North Zone Airflow Rate,VAV: South Zone Airflow Rate,Outdoor Air Temperature,AHU: Supply Air Temperature,AHU: Outdoor Air Damper Position,AHU: Return Air Damper Position,VAV: Core Zone Room Air Temperature,VAV Core Zone Cooling SP,VAV: Core Zone Reheat Control Signal,VAV: Core Zone Damper Control Signal,VAV: North Zone Room Air Temperature,VAV North Zone Cooling SP,VAV: North Zone Reheat Control Signal,VAV: North Zone Damper Control Signal,VAV: South Zone Room Air Temperature,VAV South Zone Cooling SP,VAV: South Zone Reheat Control Signal,VAV: South Zone Damper Control Signal,AHU:Cooling Coil Load,AHU: Cooling coil Load,VAV:Core zone Q,AHU: Supply Fan Power,AHU: Supply Fan Airflow Rate,VAV:North zone Q,VAV:South zone Q,faulty
3768,19366200.0,58.01008,62.03585,55.036682,55.036682,55.036682,69.503204,69.503204,108.9941,58.01002,55.036682,1.0,0.0,64.18764,299.85,0.0,0.3,63.653587,299.85,0.0,0.3,60.04035,299.85,0.0034630327,0.2625,563.142,563.142,0.0,70.94925,364.57187,0.0,0.0,0
3771,19366320.0,58.00804,62.220917,55.038933,55.038933,55.038933,69.50321,69.50321,108.994125,58.007988,55.038933,1.0,0.0,64.29327,299.85,0.0,0.3,63.765045,299.85,0.0,0.3,60.33764,299.85,0.0,0.2625,563.57764,563.57764,0.0,70.949265,364.57193,0.0,0.0,0
3772,19366440.0,58.00596,62.007397,55.041077,55.041077,55.041077,69.50322,69.50322,108.994125,58.005844,55.041077,1.0,0.0,64.16539,299.85,0.0,0.3,63.629417,299.85,0.0,0.3,60.014694,299.85,0.0048523494,0.2625,564.0419,564.0419,0.0,70.949265,364.57196,0.0,0.0,0
3774,19366500.0,58.004803,62.104076,55.042007,55.042007,55.042007,69.50322,69.50322,108.99413,58.004745,55.042007,1.0,0.0,64.22856,299.85,0.0,0.3,63.692642,299.85,0.0,0.3,60.177017,299.85,0.0,0.2625,564.27856,564.27856,0.0,70.94927,364.57196,0.0,0.0,0
3776,19366560.0,58.003593,62.193066,55.04289,55.04289,55.04289,69.50323,69.50323,108.99414,58.00354,55.04289,1.0,0.0,64.27124,299.85,0.0,0.3,63.74115,299.85,0.0,0.3,60.311874,299.85,0.0,0.2625,564.5149,564.5149,0.0,70.94928,364.572,0.0,0.0,0
3778,19366680.0,58.000957,61.979874,55.044373,55.044373,55.044373,69.50323,69.50323,108.99415,58.000847,55.044373,1.0,0.0,64.14342,299.85,0.0,0.3,63.605415,299.85,0.0,0.3,59.989372,299.85,0.0062997458,0.2625,564.9761,564.9761,0.0,70.94928,364.572,0.0,0.0,0
3781,19366800.0,57.99788,62.166092,55.045525,55.045525,55.045525,69.50324,69.50324,108.994156,57.997772,55.045525,1.0,0.0,64.249435,299.85,0.0,0.3,63.717308,299.85,0.0,0.3,60.286446,299.85,0.0,0.2625,565.4048,565.4048,0.0,70.94929,364.57205,0.0,0.0,0
3782,19366920.0,57.99431,61.9534,55.04635,55.04635,55.04635,69.50324,69.50324,108.994156,57.99415,55.04635,1.0,0.0,64.121605,299.85,0.0,0.3,63.581463,299.85,0.0,0.3,59.964325,299.85,0.00783003,0.2625,565.77997,565.77997,0.0,70.949295,364.57205,0.0,0.0,0
3784,19367040.0,57.99003,62.14022,55.04679,55.04679,55.04679,69.50325,69.50325,108.99416,57.989914,55.04679,1.0,0.0,64.227844,299.85,0.0,0.3,63.693523,299.85,0.0,0.3,60.261177,299.85,0.0,0.2625,566.08057,566.08057,0.0,70.9493,364.57208,0.0,0.0,0
3786,19367100.0,57.987663,62.030083,55.046844,55.046844,55.046844,69.50324,69.50324,108.99416,57.9875,55.046844,1.0,0.0,64.153625,299.85,0.0,0.3,63.61805,299.85,0.0,0.3,60.086437,299.85,0.0010435615,0.2625,566.19617,566.19617,0.0,70.949295,364.57208,0.0,0.0,0
3789,19367160.0,57.985085,61.92813,55.046844,55.046844,55.046844,69.50324,69.50324,108.99416,57.984917,55.046844,1.0,0.0,64.10013,299.85,0.0,0.3,63.55751,299.85,0.0,0.3,59.93933,299.85,0.009470023,0.2625,566.285,566.285,0.0,70.9493,364.57208,0.0,0.0,0
3790,19367280.0,57.97926,62.115555,55.04646,55.04646,55.04646,69.50325,69.50325,108.99417,57.979042,55.04646,1.0,0.0,64.206635,299.85,0.0,0.3,63.669792,299.85,0.0,0.3,60.235962,299.85,0.0,0.2625,566.37146,566.37146,0.0,70.9493,364.57208,0.0,0.0,0
3792,19367400.0,57.97245,61.904125,55.045746,55.045746,55.045746,69.50324,69.50324,108.99416,57.97223,55.045746,1.0,0.0,64.07898,299.85,0.0,0.3,63.533615,299.85,0.0,0.3,59.914337,299.85,0.011253652,0.2625,566.318,566.318,0.0,70.9493,364.57208,0.0,0.0,0
3794,19367520.0,57.964592,62.092155,55.044594,55.044594,55.044594,69.50325,69.50325,108.99416,57.96437,55.044594,1.0,0.0,64.18576,299.85,0.0,0.3,63.646008,299.85,0.0,0.3,60.21064,299.85,0.0,0.2625,566.1026,566.1026,0.0,70.9493,364.57208,0.0,0.0,0
3796,19367640.0,57.95558,61.881493,55.043,55.043,55.043,69.50324,69.50324,108.994156,57.955307,55.043,1.0,0.0,64.05827,299.85,0.0,0.3,63.509613,299.85,0.0,0.3,59.889175,299.85,0.013225561,0.2625,565.7029,565.7029,0.0,70.949295,364.57205,0.0,0.0,0
3798,19367700.0,57.950584,61.979767,55.042007,55.042007,55.042065,69.50324,69.50324,108.994156,57.95031,55.042007,1.0,0.0,64.12221,299.85,0.0,0.3,63.57328,299.85,0.0,0.3,60.050842,299.85,0.004643042,0.2625,565.42694,565.42694,0.0,70.949295,364.57205,0.0,0.0,0
3800,19367760.0,57.94526,62.070183,55.040966,55.040966,55.040966,69.50324,69.50324,108.994156,57.944927,55.040966,1.0,0.0,64.165436,299.85,0.0,0.3,63.622112,299.85,0.0,0.3,60.18515,299.85,0.0,0.2625,565.09656,565.09656,0.0,70.949295,364.57205,0.0,0.0,0
3802,19367880.0,57.93361,61.860344,55.038494,55.038494,55.03855,69.50323,69.50323,108.99414,57.933228,55.038494,1.0,0.0,64.037994,299.85,0.0,0.3,63.485607,299.85,0.0,0.3,59.863747,299.85,0.015443028,0.2625,564.26117,564.26117,0.0,70.94929,364.572,0.0,0.0,0
3805,19368000.0,57.920425,62.049583,55.035583,55.035583,55.035637,69.50322,69.50322,108.99413,57.91999,55.035637,1.0,0.0,64.14555,299.85,0.0,0.3,63.59816,299.85,0.0,0.3,60.15928,299.85,0.0,0.2625,563.17413,563.17413,0.0,70.94928,364.57196,0.0,0.0,0
3806,19368120.0,57.906143,61.840515,55.03234,55.03234,55.03234,69.50321,69.50321,108.99412,57.90571,55.03234,1.0,0.0,64.01822,299.85,0.0,0.3,63.461437,299.85,0.0,0.3,59.83793,299.85,0.01799231,0.2625,561.8484,561.8484,0.0,70.949265,364.57193,0.0,0.0,0
3808,19368240.0,57.89126,62.029644,55.02894,55.02894,55.02894,69.503204,69.503204,108.99411,57.89082,55.02894,1.0,0.0,64.126114,299.85,0.0,0.3,63.574158,299.85,0.0,0.3,60.13302,299.85,0.0022305406,0.2625,560.34314,560.34314,0.0,70.949265,364.57187,0.0,0.0,0
3810,19368300.0,57.88362,61.921097,55.027176,55.027176,55.027176,69.503204,69.503204,108.9941,57.883186,55.027176,1.0,0.0,64.05223,299.85,0.0,0.3,63.498184,299.85,0.0,0.3,59.95861,299.85,0.012057366,0.2625,559.52673,559.52673,0.0,70.94926,364.57187,0.0,0.0,0
3812,19368360.0,57.875824,61.82074,55.025475,55.025475,55.025475,69.5032,69.5032,108.994095,57.87538,55.025475,1.0,0.0,63.998833,299.85,0.0,0.3,63.437267,299.85,0.0,0.3,59.81167,299.85,0.020948498,0.2625,558.6688,558.6688,0.0,70.94925,364.57184,0.0,0.0,0
3814,19368480.0,57.859894,62.009594,55.021957,55.021957,55.021957,69.50319,69.50319,108.99409,57.859398,55.021957,1.0,0.0,64.1071,299.85,0.0,0.3,63.55004,299.85,0.0,0.3,60.10643,299.85,0.0054028537,0.2625,556.8321,556.8321,0.0,70.94924,364.5718,0.0,0.0,0
3816,19368600.0,57.843468,61.800964,55.0185,55.0185,55.0185,69.50318,69.50318,108.994064,57.84297,55.0185,1.0,0.0,63.979935,299.85,0.0,0.3,63.413097,299.85,0.0,0.3,59.785137,299.85,0.024312872,0.2625,554.8398,554.8398,0.0,70.94923,364.57178,0.0,0.0,0
3818,19368720.0,57.826607,61.989487,55.015038,55.015038,55.015038,69.503174,69.503174,108.99406,57.82611,55.015038,1.0,0.0,64.08821,299.85,0.0,0.3,63.52598,299.85,0.0,0.3,60.079628,299.85,0.008981231,0.2625,552.6995,552.6995,0.0,70.94922,364.57172,0.0,0.0,0
3821,19368840.0,57.809303,61.78102,55.011635,55.011635,55.011635,69.50317,69.50317,108.994026,57.808807,55.011635,1.0,0.0,63.960823,299.85,0.0,0.3,63.388985,299.85,0.0,0.3,59.758495,299.85,0.028081855,0.2625,550.41895,550.41895,0.0,70.9492,364.5717,0.0,0.0,0
3822,19368900.0,57.800514,61.87902,55.009987,55.009987,55.009987,69.50317,69.50317,108.994026,57.80002,55.009987,1.0,0.0,64.0252,299.85,0.0,0.3,63.452923,299.85,0.0,0.3,59.91917,299.85,0.020037021,0.2625,549.2287,549.2287,0.0,70.9492,364.5717,0.0,0.0,0
3824,19368960.0,57.791668,61.969383,55.00828,55.00828,55.00834,69.50316,69.50316,108.99402,57.79112,55.00828,1.0,0.0,64.06942,299.85,0.0,0.3,63.502087,299.85,0.0,0.3,60.05271,299.85,0.012961561,0.2625,548.0065,548.0065,0.0,70.949196,364.57166,0.0,0.0,0
3826,19369080.0,57.77365,61.76114,55.005043,55.005043,55.005043,69.50315,69.50315,108.993996,57.773155,55.005043,1.0,0.0,63.94203,299.85,0.0,0.3,63.365032,299.85,0.0,0.3,59.731743,299.85,0.032251112,0.2625,545.4706,545.4706,0.0,70.94918,364.57156,0.0,0.0,0
3829,19369200.0,57.755356,61.949333,55.001907,55.001907,55.001907,69.50314,69.50314,108.993996,57.754807,55.001907,1.0,0.0,64.0509,299.85,0.0,0.3,63.47825,299.85,0.0,0.3,60.025738,299.85,0.01734023,0.2625,542.8201,542.8201,0.0,70.94918,364.57156,0.0,0.0,0
3830,19369320.0,57.736794,61.741528,54.998886,54.998886,54.998886,69.50313,69.50313,108.993965,57.736244,54.998886,1.0,0.0,63.923904,299.85,0.0,0.3,63.341194,299.85,0.0,0.3,59.704994,299.85,0.03681674,0.2625,540.0642,540.0642,0.0,70.94916,364.5715,0.0,0.0,0
3832,19369440.0,57.718002,61.929558,54.99598,54.99598,54.99598,69.50313,69.50313,108.993965,57.717453,54.99598,1.0,0.0,64.03294,299.85,0.0,0.3,63.45468,299.85,0.0,0.3,59.99888,299.85,0.022112884,0.2625,537.2122,537.2122,0.0,70.94915,364.57147,0.0,0.0,0
3834,19369500.0,57.708504,61.821617,54.994606,54.994606,54.994606,69.50312,69.50312,108.99396,57.707954,54.994606,1.0,0.0,63.959007,299.85,0.0,0.3,63.378654,299.85,0.0,0.3,59.824905,299.85,0.03240993,0.2625,535.7531,535.7531,0.0,70.94915,364.57147,0.0,0.0,0
3836,19369560.0,57.698997,61.722137,54.993233,54.993233,54.993233,69.50311,69.50311,108.993935,57.69845,54.993233,1.0,0.0,63.90644,299.85,0.0,0.3,63.317627,299.85,0.0,0.3,59.678406,299.85,0.04177412,0.2625,534.2736,534.2736,0.0,70.949135,364.57138,0.0,0.0,0
3838,19369680.0,57.679825,61.910057,54.990593,54.990593,54.990593,69.50311,69.50311,108.993935,57.679276,54.990593,1.0,0.0,64.01559,299.85,0.0,0.3,63.431282,299.85,0.0,0.3,59.972122,299.85,0.027274884,0.2625,531.25824,531.25824,0.0,70.94913,364.57138,0.0,0.0,0
3841,19369800.0,57.660545,61.702858,54.988174,54.988174,54.988174,69.5031,69.5031,108.993904,57.659996,54.988174,1.0,0.0,63.888805,299.85,0.0,0.3,63.294228,299.85,0.0,0.3,59.651928,299.85,0.047118265,0.2625,528.17584,528.17584,0.0,70.94911,364.5713,0.0,0.0,0
3842,19369920.0,57.641212,61.890667,54.98587,54.98587,54.98587,69.50309,69.50309,108.9939,57.640663,54.98587,1.0,0.0,63.998283,299.85,0.0,0.3,63.408096,299.85,0.0,0.3,59.945538,299.85,0.03282122,0.2625,525.0367,525.0367,0.0,70.949104,364.57126,0.0,0.0,0
3844,19370040.0,57.621765,61.713238,54.98378,54.98378,59.893135,69.503075,69.503075,108.99387,57.621216,54.98378,1.0,0.0,63.871777,299.85,0.0,0.3,63.2711,299.85,0.0,0.3,59.7017,299.85,0.04856726,0.2625,521.8506,521.8506,0.0,70.94909,364.5712,0.0,169.12433,0
3846,19370100.0,57.61204,61.887535,54.982796,54.982796,58.729683,69.503075,69.503075,108.99387,57.611492,54.982796,1.0,0.0,63.93775,299.85,0.0,0.3,63.335587,299.85,0.0,0.3,60.018654,299.85,0.031743485,0.2625,520.2433,520.2433,0.0,70.94908,364.5712,0.0,128.01578,0
3848,19370160.0,57.602318,62.026184,54.981857,54.981857,57.796886,69.503075,69.503075,108.993866,57.60177,54.981857,1.0,0.0,63.982956,299.85,0.0,0.3,63.385193,299.85,0.0,0.3,60.2509,299.85,0.01861483,0.2625,518.6282,518.6282,0.0,70.94908,364.5712,0.0,96.06805,0
3850,19370280.0,57.582928,61.86699,54.980156,54.980156,57.50981,69.50306,69.50306,108.993835,57.58232,54.980156,1.0,0.0,63.858536,299.85,0.0,0.3,63.248245,299.85,0.0,0.3,60.028374,299.85,0.030575672,0.2625,515.37946,515.37946,0.0,70.94906,364.5711,0.0,87.722466,0
3852,19370400.0,57.563538,62.06425,54.97856,54.97856,56.400524,69.50305,69.50305,108.99383,57.56299,54.97856,1.0,0.0,63.97027,299.85,0.0,0.3,63.36256,299.85,0.0,0.3,60.33764,299.85,0.01250734,0.2625,512.14197,512.14197,0.0,70.94905,364.57108,0.0,48.48877,0
3854,19370520.0,57.54426,61.858807,54.97719,54.97719,56.67315,69.50304,69.50304,108.9938,57.54371,54.97719,1.0,0.0,63.845352,299.85,0.0,0.3,63.22567,299.85,0.0,0.3,60.02118,299.85,0.029432263,0.2625,508.9223,508.9223,0.0,70.949036,364.57098,0.0,59.21509,0
3857,19370640.0,57.525085,62.03135,54.97609,54.97609,55.93267,69.50304,69.50304,108.99379,57.524536,54.97609,1.0,0.0,63.95681,299.85,0.0,0.3,63.340256,299.85,0.0,0.3,60.279465,299.85,0.014464326,0.2625,505.70978,505.70978,0.0,70.94903,364.57095,0.0,32.6214,0
3858,19370700.0,57.51558,61.919067,54.975597,54.975597,56.192883,69.50303,69.50303,108.993774,57.51503,54.975597,1.0,0.0,63.882324,299.85,0.0,0.3,63.26429,299.85,0.0,0.3,60.0977,299.85,0.024174534,0.2625,504.10828,504.10828,0.0,70.94901,364.57092,0.0,42.820427,0
3860,19370760.0,57.50608,61.82096,54.97516,54.97516,56.415905,69.50301,69.50301,108.99376,57.50553,54.97516,1.0,0.0,63.83107,299.85,0.0,0.3,63.20337,299.85,0.0,0.3,59.953613,299.85,0.032390654,0.2625,502.5116,502.5116,0.0,70.949005,364.5709,0.0,50.51626,0
3862,19370880.0,57.48729,61.99394,54.9745,54.9745,55.808525,69.50301,69.50301,108.99375,57.48674,54.9745,1.0,0.0,63.94242,299.85,0.0,0.3,63.31823,299.85,0.0,0.3,60.213272,299.85,0.017848061,0.2625,499.33792,499.33792,0.0,70.949,364.57083,0.0,28.469553,0
3865,19371000.0,57.46867,61.787506,54.97406,54.97406,56.37185,69.50299,69.50299,108.99372,57.468178,54.97406,1.0,0.0,63.816353,299.85,0.0,0.3,63.181396,299.85,0.0,0.3,59.895607,299.85,0.035782147,0.2625,496.19907,496.19907,0.0,70.948975,364.57077,0.0,49.086376,0
3866,19371120.0,57.45038,61.965374,54.97384,54.97384,55.81067,69.50298,69.50298,108.99371,57.44983,54.97384,1.0,0.0,63.927315,299.85,0.0,0.3,63.29648,299.85,0.0,0.3,60.166145,299.85,0.02102503,0.2625,493.10556,493.10556,0.0,70.94897,364.5707,0.0,28.60303,0
3868,19371240.0,57.432358,61.763336,54.973892,54.973892,56.404095,69.50297,69.50297,108.99368,57.431866,54.973892,1.0,0.0,63.801353,299.85,0.0,0.3,63.1597,299.85,0.0,0.3,59.857315,299.85,0.038781494,0.2625,490.06772,490.06772,0.0,70.948944,364.57065,0.0,50.23698,0
3870,19371300.0,57.423462,61.86139,54.974007,54.974007,56.103508,69.50296,69.50296,108.993675,57.422966,54.974007,1.0,0.0,63.868423,299.85,0.0,0.3,63.224792,299.85,0.0,0.3,60.015793,299.85,0.03049754,0.2625,488.573,488.573,0.0,70.948944,364.57065,0.0,38.680622,0
3873,19371360.0,57.414673,61.945488,54.974113,54.974113,55.858406,69.50296,69.50296,108.993675,57.414177,54.974113,1.0,0.0,63.912537,299.85,0.0,0.3,63.275055,299.85,0.0,0.3,60.13703,299.85,0.023765203,0.2625,487.09616,487.09616,0.0,70.94894,364.57062,0.0,30.263102,0
3875,19371480.0,57.39737,61.746746,54.97461,54.97461,56.462597,69.502945,69.502945,108.993645,57.396873,54.97461,1.0,0.0,63.786797,299.85,0.0,0.3,63.138382,299.85,0.0,0.3,59.834686,299.85,0.041353993,0.2625,484.20132,484.20132,0.0,70.94891,364.57053,0.0,52.250748,0
3876,19371600.0,57.380505,61.9317,54.97538,54.97538,55.922012,69.50294,69.50294,108.99364,57.380013,54.97538,1.0,0.0,63.89842,299.85,0.0,0.3,63.254013,299.85,0.0,0.3,60.12022,299.85,0.026159057,0.2625,481.3939,481.3939,0.0,70.948906,364.5705,0.0,32.43278,0
3882,19371720.0,57.363476,62.10133,54.976204,57.875988,65.708145,69.50292,69.50292,108.99361,57.362984,54.976204,1.0,0.0,63.77537,298.65,0.037436604,0.3,63.251213,298.65,0.067371435,0.3,60.554565,298.65,0.24935497,0.2625,478.63275,478.63275,0.0,70.94888,364.5704,64.398605,373.2041,0
3885,19371840.0,57.345787,62.529465,54.976753,57.608963,64.95064,69.502914,69.502914,108.99359,57.34529,54.976753,1.0,0.0,63.892212,298.65,0.032415595,0.3,63.45655,298.65,0.06099226,0.3,61.29768,298.65,0.23098019,0.2625,475.82135,475.82135,0.0,70.948875,364.57037,58.21673,346.01776,0
3886,19371900.0,57.336723,62.525345,54.976913,57.800842,65.32417,69.50291,69.50291,108.99357,57.336174,54.976913,1.0,0.0,63.81981,298.65,0.037126925,0.3,63.417107,298.65,0.06542294,0.3,61.323715,298.65,0.2396503,0.2625,474.39563,474.39563,0.0,70.94886,364.57034,62.79442,360.36197,0
3888,19371960.0,57.327553,62.52815,54.977028,57.959045,65.64278,69.5029,69.5029,108.99355,57.327003,54.977028,1.0,0.0,63.77279,298.65,0.04064853,0.3,63.39393,298.65,0.06906458,0.3,61.370796,298.65,0.24701157,0.2625,472.95764,472.95764,0.0,70.94885,364.5703,66.26228,371.32797,0
3890,19372080.0,57.30882,62.847633,54.97708,57.712456,65.15866,69.50289,69.50289,108.993546,57.30827,54.97708,1.0,0.0,63.89067,298.65,0.03558219,0.3,63.57218,298.65,0.06323878,0.3,61.899567,298.65,0.23533796,0.2625,470.0492,470.0492,0.0,70.94884,364.57025,60.513412,353.47992,0
3893,19372200.0,57.289757,62.782097,54.97697,58.09687,65.95033,69.50288,69.50288,108.993515,57.289207,54.97697,1.0,0.0,63.77054,298.65,0.043871637,0.3,63.480774,298.65,0.072164245,0.3,61.85551,298.65,0.2538754,0.2625,467.10474,467.10474,0.0,70.94882,364.57013,69.33709,382.10736,0
3894,19372320.0,57.270477,63.04945,54.976807,57.85325,65.57164,69.50287,69.50287,108.9935,57.269928,54.976807,1.0,0.0,63.888092,298.65,0.038839336,0.3,63.646446,298.65,0.06644007,0.3,62.281013,298.65,0.24475062,0.2625,464.1344,464.1344,0.0,70.94881,364.5701,63.642467,367.9385,0
3896,19372440.0,57.251083,62.955902,54.976585,58.25227,66.36215,69.50285,69.50285,108.99347,57.250534,54.976585,1.0,0.0,63.76647,298.65,0.04723609,0.3,63.539715,298.65,0.07572642,0.3,62.18867,298.65,0.26332954,0.2625,461.14902,461.14902,0.0,70.94879,364.57004,72.79893,396.43124,0
3898,19372500.0,57.241364,63.083725,54.97642,58.11236,66.16518,69.502846,69.502846,108.99346,57.240814,54.97642,1.0,0.0,63.83766,298.65,0.04415278,0.3,63.629143,298.65,0.07244053,0.3,62.391037,298.65,0.25855657,0.2625,459.6544,459.6544,0.0,70.94878,364.56998,69.356224,388.51324,0
3900,19372560.0,57.23164,63.195625,54.97631,58.004913,66.017136,69.502846,69.502846,108.993454,57.23109,54.97631,1.0,0.0,63.883476,298.65,0.042265285,0.3,63.69935,298.65,0.06992622,0.3,62.559185,298.65,0.25500315,0.2625,458.1605,458.1605,0.0,70.94878,364.56998,67.01158,383.46542,0
3902,19372680.0,57.212303,63.09614,60.164276,58.40899,66.777435,69.50282,69.50282,108.99343,57.211754,54.976147,1.0,0.0,63.801132,298.65,0.048497673,0.3,63.583935,298.65,0.07933783,0.3,62.443443,298.65,0.27290943,0.2625,455.18137,455.18137,114.025345,70.94875,364.56992,76.28437,410.8483,0
3904,19372800.0,57.19313,63.37239,58.437225,58.15515,66.434616,69.502815,69.502815,108.993416,57.19258,54.97609,1.0,0.0,64.11156,298.65,0.031729635,0.3,63.740547,298.65,0.07338669,0.3,62.781494,298.65,0.26462275,0.2625,452.22504,452.22504,75.908165,70.94874,364.5699,70.34221,397.98224,0
3906,19372920.0,57.174347,63.27928,57.83995,58.559555,67.1568,69.5028,69.5028,108.993385,57.173798,54.976147,1.0,0.0,64.07008,298.65,0.033692453,0.3,63.619858,298.65,0.08280631,0.3,62.652626,298.65,0.2816592,0.2625,449.30533,449.30533,63.158176,70.94872,364.56976,79.62179,423.99713,0
3909,19373040.0,57.15589,63.501923,56.979393,58.2983,66.80403,69.50279,69.50279,108.99337,57.155396,54.97631,1.0,0.0,64.22279,298.65,0.024327496,0.3,63.774933,298.65,0.0766796,0.3,62.968758,298.65,0.2731238,0.2625,446.43692,446.43692,44.011345,70.94871,364.56973,73.50555,410.80072,0
3910,19373100.0,57.14688,63.433807,56.96753,58.517864,67.17674,69.502785,69.502785,108.99334,57.146385,54.97648,1.0,0.0,64.14682,298.65,0.02802039,0.3,63.702972,298.65,0.0817998,0.3,62.884216,298.65,0.28195766,0.2625,445.0266,445.0266,44.099308,70.94869,364.56964,78.727295,424.7575,0
3912,19373160.0,57.13798,63.38008,56.935722,58.701447,67.4893,69.50277,69.50277,108.99333,57.13749,54.976696,1.0,0.0,64.09639,298.65,0.030524679,0.3,63.650513,298.65,0.08606533,0.3,62.830765,298.65,0.2893143,0.2625,443.63477,443.63477,43.37065,70.948685,364.56964,82.752174,435.4973,0
3914,19373280.0,57.120735,63.58421,56.4142,58.433052,67.12285,69.50276,69.50276,108.99332,57.12024,54.977303,1.0,0.0,64.21153,298.65,0.023206672,0.3,63.804703,298.65,0.07976579,0.3,63.13031,298.65,0.28044343,0.2625,440.9145,440.9145,31.624617,70.94867,364.56955,76.46597,421.83124,0
3916,19373400.0,57.104256,63.453033,56.5913,58.83416,67.77417,69.50275,69.50275,108.993286,57.10376,54.97818,1.0,0.0,64.06656,298.65,0.030598449,0.3,63.677483,298.65,0.08909799,0.3,62.98529,298.65,0.29585424,0.2625,438.29193,438.29193,35.810383,70.948654,364.5695,85.66018,445.3148,0
3919,19373520.0,57.088543,63.64952,56.2053,58.559006,67.39311,69.50273,69.50273,108.99327,57.088104,54.97928,1.0,0.0,64.177246,298.65,0.023769464,0.3,63.831127,298.65,0.08263033,0.3,63.271538,298.65,0.28662744,0.2625,435.78357,435.78357,27.015018,70.94864,364.56946,79.20924,431.13843,0
3920,19373640.0,57.073875,63.51516,56.467705,58.957756,68.01395,69.502716,69.502716,108.99324,57.073437,54.98065,1.0,0.0,64.03349,298.65,0.031346407,0.3,63.7016,298.65,0.09190074,0.3,63.120586,298.65,0.3013384,0.2625,433.406,433.406,33.054302,70.948616,364.56937,88.3422,453.5317,0
3922,19373700.0,57.066902,63.618874,56.2694,58.800488,67.793625,69.50271,69.50271,108.993225,57.066513,54.981476,1.0,0.0,64.10524,298.65,0.027242053,0.3,63.78784,298.65,0.08819574,0.3,63.273132,298.65,0.29597744,0.2625,432.27164,432.27164,28.349789,70.9486,364.56934,84.47443,444.8809,0
3924,19373760.0,57.060253,63.707314,56.136246,58.676178,67.61844,69.50271,69.50271,108.993225,57.059868,54.982353,1.0,0.0,64.14748,298.65,0.0245692,0.3,63.854965,298.65,0.08527212,0.3,63.395905,298.65,0.29176244,0.2625,431.17642,431.17642,25.443573,70.9486,364.5693,81.73384,438.8461,0
3927,19373880.0,57.047783,63.57119,56.430626,59.07251,68.21225,69.50269,69.50269,108.993195,57.047455,54.984386,1.0,0.0,64.00877,298.65,0.032067508,0.3,63.72357,298.65,0.09447827,0.3,63.2399,298.65,0.30585223,0.2625,429.11203,429.11203,32.16481,70.94858,364.5692,90.80217,460.26968,0
3928,19374000.0,57.036633,63.75999,56.122078,58.784996,67.80307,69.502686,69.502686,108.99319,57.0363,54.986748,1.0,0.0,64.126274,298.65,0.025262455,0.3,63.87672,298.65,0.08769793,0.3,63.50582,298.65,0.29594615,0.2625,427.23062,427.23062,25.038025,70.94856,364.56918,84.04558,445.09668,0
3930,19374120.0,57.026855,63.62233,56.428207,59.179024,68.37309,69.50266,69.50266,108.99315,57.02658,54.989388,1.0,0.0,63.992077,298.65,0.03265272,0.3,63.743675,298.65,0.09684109,0.3,63.345257,298.65,0.3094899,0.2625,425.55,425.55,32.004116,70.94854,364.56906,93.04947,465.66406,0
3932,19374240.0,57.018616,63.808,56.128998,58.886017,67.95155,69.502655,69.502655,108.993126,57.01834,54.992462,1.0,0.0,64.11243,298.65,0.025800467,0.3,63.896713,298.65,0.089918345,0.3,63.603104,298.65,0.29928568,0.2625,424.08838,424.08838,25.073702,70.948524,364.56903,86.15372,450.046,0
3934,19374300.0,57.015045,63.730766,56.314774,59.0997,68.25214,69.50264,69.50264,108.9931,57.014877,54.99411,1.0,0.0,64.03163,298.65,0.03018314,0.3,63.81965,298.65,0.094882414,0.3,63.50637,298.65,0.30646732,0.2625,423.44543,423.44543,29.449465,70.94852,364.56894,91.22345,461.37646,0
3936,19374360.0,57.011913,63.668694,56.439636,59.2779,68.50108,69.50264,69.50264,108.993095,57.01175,54.995865,1.0,0.0,63.9812,298.65,0.033116553,0.3,63.762188,298.65,0.0990018,0.3,63.438366,298.65,0.3123564,0.2625,422.8642,422.8642,32.11598,70.94851,364.56894,95.095505,469.86728,0
3938,19374480.0,57.007027,63.85151,56.144325,58.979897,68.0686,69.502625,69.502625,108.99307,57.006912,54.999657,1.0,0.0,64.10359,298.65,0.02622497,0.3,63.915173,298.65,0.091946885,0.3,63.68902,298.65,0.301888,0.2625,421.89615,421.89615,25.256207,70.94849,364.56888,88.07082,453.85168,0
3940,19374600.0,57.00395,63.71039,56.457214,59.369743,68.6004,69.50261,69.50261,108.99305,57.003838,55.003887,1.0,0.0,63.974113,298.65,0.033503026,0.3,63.779274,298.65,0.100973934,0.3,63.52038,298.65,0.31455165,0.2625,421.20303,421.20303,32.32867,70.94847,364.5688,96.95264,473.0255,0
3943,19374720.0,57.002792,63.89067,56.163494,59.067123,68.1581,69.5026,69.5026,108.99303,57.00274,55.008446,1.0,0.0,64.09793,298.65,0.026578693,0.3,63.9322,298.65,0.09379513,0.3,63.76477,298.65,0.3038454,0.2625,420.80405,420.80405,25.485415,70.948456,364.56873,89.8074,456.64948,0
